item_key,main_category,sub_category,brnd,elasticity_item,source,n_obs,cat_reg_elasticity,cat_promo_elasticity,cat_se,elasticity_reconciled,reconciled_source
65857614826349,im14,sc51,b344,-0.3964232326817936,item_ridge,738.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.3959632617332414,item
142234879977212,im7,sc33,b332,-0.3265351943557354,item_ridge,502.0,-0.712375224530957,-1.226191510591962,0.0322433928253026,-0.3270411106109172,item
79611493384041,im14,sc51,b283,-0.7909826363614205,item_ridge,978.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.7906379993747461,item
53366157692523,im14,sc51,b481,-0.4995613606599678,item_ridge,176.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.4994644528340126,item
66705111923267,im20,sc89,b24,-0.3675302798922595,item_ridge,697.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.36758126203878716,item
69855384315502,im14,sc51,b273,-0.0846227893243183,item_ridge,62.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.08454635498271874,item
192475192170706,im14,sc51,b481,-0.3416180796356802,item_ridge,140.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.3413123422692825,item
168979433659179,im2,sc6,b371,-0.8281157456799862,item_ridge,515.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.828255350562735,item
42204163905483,im8,sc81,b332,-0.2468157451761876,item_ridge,212.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.24676630816106235,item
109015547350542,im14,sc51,b459,-0.5654780359815224,item_ridge,380.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.5653285795457152,item
28097991010860,im14,sc51,b122,-0.3497219051498722,item_ridge,264.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.34957586096145987,item
193468879883265,im20,sc57,b332,-0.6719321285344858,category_fe_positive_fallback,593.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.5185301370479203,sub_category
174341395145466,im16,sc97,b348,-0.3257526817127267,item_ridge,376.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.32586145977541936,item
243058454297448,im7,sc33,b301,-0.712375224530957,category_fe_positive_fallback,298.0,-0.712375224530957,-1.226191510591962,0.0322433928253026,-0.5987735288605195,sub_category
139212957436739,im14,sc51,b481,-0.7799360804168582,item_ridge,164.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.7797777521378283,item
37143918336671,im14,sc99,b482,-0.6126163124180701,item_ridge,958.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.6123289373825969,item
25678600232435,im4,sc66,b135,-0.408269277852025,item_ridge,622.0,-0.6597748090798966,-0.6259883664315813,0.0291194429147193,-0.40799251822638255,item
114104560800537,im16,sc83,b332,-0.8566170579160971,item_ridge,530.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.8567631375760583,item
99665487616143,im12,sc15,b389,-0.0497830335275686,item_ridge,210.0,-0.7159602082500641,-1.7759215692028727,0.0614701148056001,-0.04956197478045269,item
141224110778088,im6,sc22,b332,-0.5076930609112276,item_ridge,837.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.5075298952999455,item
25664002860836,im14,sc51,b66,-0.0703014061656663,item_ridge,775.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.06988647688269795,item
56361419055999,im11,sc88,b565,-0.2419657570080124,item_ridge,589.0,-0.3954087848279526,-0.4174127415726866,0.0176249681656319,-0.2410872058930714,item
62195201599553,im20,sc89,b348,-0.7061433009875818,item_ridge,456.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7061704054199128,item
58637775259389,im20,sc57,b332,-0.6719321285344858,category_fe_positive_fallback,467.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.5185301370479203,sub_category
121428580718411,im5,sc26,b478,-0.9501397868640328,item_ridge,132.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.9503166746706065,item
177330963118986,im9,sc44,b548,-0.2383585431861064,item_ridge,732.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.23932629677105238,item
192012842275360,im15,sc61,b43,-0.9637089908872736,item_ridge,929.0,-0.3701674932352681,-0.4867729418820625,0.0094473752650418,-0.9637661681621363,item
277571482694104,im20,sc89,b520,-1.8814431463824013,item_ridge,802.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-1.8821965850668376,item
138251605120553,im5,sc78,b556,-0.3049608451927372,item_ridge,797.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.3066470047083668,item
62600223046173,im2,sc6,b371,-0.9843579157454928,item_ridge,632.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.9853443920598307,item
100640917612463,im6,sc34,b332,-0.4181586633007076,item_ridge,316.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.41788248823323887,item
203750956869687,im9,sc44,b224,-0.6990257650229246,category_fe_positive_fallback,475.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.2436903662347519,sub_category
231742782865803,im6,sc34,b153,-0.7457209090936624,item_ridge,275.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.7455195884071042,item
151983822903626,im6,sc34,b332,-1.0488328613121232,item_ridge,860.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.0482805111771862,item
103374827140597,im6,sc34,b332,-0.7594095597054434,item_ridge,962.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.7588937822588949,item
258019616606963,im6,sc34,b332,-0.364302194493232,item_ridge,848.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.3635529670824747,item
46842188366232,im20,sc89,b153,-0.7640726099741484,item_ridge,960.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7643163885292196,item
106298526077769,im6,sc34,b520,-0.6297340038906373,item_ridge,307.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.6295443044321648,item
94343378859485,im6,sc34,b332,-0.7659403262456481,item_ridge,988.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.7653623410487542,item
117288928023538,im20,sc89,b395,-1.0332548970932722,item_ridge,653.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-1.0334059075019726,item
32237120709977,im16,sc30,b153,-1.0610788341501336,item_ridge,753.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-1.0615279319332558,item
3446605697875,im7,sc33,b24,-0.4152093199225557,item_ridge,248.0,-0.712375224530957,-1.226191510591962,0.0322433928253026,-0.41679131202209413,item
201359009283394,im6,sc34,b520,-1.5627160363993642,item_ridge,329.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.562554706409452,item
127461378591476,im5,sc26,b155,-1.2340524569005515,item_ridge,216.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-1.2343816647627859,item
31278168652882,im6,sc34,b520,-1.113002273828072,item_ridge,455.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.1128549576720355,item
209374349417962,im6,sc34,b153,-0.53621188028124,item_ridge,170.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.5361182268548956,item
235030484434692,im5,sc26,b551,-1.2520483640999418,item_ridge,827.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-1.2528476349296491,item
84890945821922,im20,sc93,b546,-1.4024692113664254,item_ridge,786.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-1.402565219184396,item
162758218306117,im15,sc63,b65,-0.3272365782420333,item_ridge,779.0,-0.3701674932352681,-0.4867729418820625,0.0094473752650418,-0.32725503967155856,item
19969750099210,im5,sc78,b153,-0.7055597828196086,item_ridge,613.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.7064496547353549,item
52261297703691,im11,sc54,b135,-0.6170464104334469,item_ridge,785.0,-0.3954087848279526,-0.4174127415726866,0.0176249681656319,-0.6155229499016192,item
280236223876035,im6,sc9,b551,-0.1486622159591867,item_ridge,731.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.14830677569424278,item
208661846065675,im9,sc42,b224,-1.710445191926291,item_ridge,469.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-1.7136867221376617,item
129254574685831,im14,sc51,b66,-0.5952727399190679,item_ridge,497.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.5947090366497729,item
225852146365268,im20,sc57,b153,-0.5643311233634195,item_ridge,791.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.5644844647581164,item
134395939956654,im2,sc6,b371,-0.7466254390335826,item_ridge,216.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.7468088224509916,item
231080845353616,im14,sc51,b283,-0.8361370654199755,item_ridge,288.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.8358982081024762,item
169335597486064,im5,sc26,b332,-0.9560060809942345,item_ridge,292.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.9562345610777256,item
57265754521481,im17,sc55,b391,-0.5825053462263596,category_fe_positive_fallback,804.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.6443482333568126,sub_category
237297185163901,im5,sc26,b114,-0.5379206915610318,item_ridge,542.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.5383326108513413,item
72393310507176,im14,sc99,b353,-0.4547142583452114,category_fe_positive_fallback,150.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.7841611611925259,sub_category
85706326611759,im6,sc34,b332,-0.7190824146581304,item_ridge,993.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.7187549694667499,item
238090312839498,im16,sc75,b551,-1.0221901811640874,item_ridge,807.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-1.0226768479003234,item
266783578959943,im8,sc81,b153,-0.5500340965447572,item_ridge,840.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.5496791542252228,item
116718894531331,im2,sc87,b496,-1.5819224783191468,item_ridge,68.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-1.5820867810488282,item
263964685705690,im14,sc51,b481,-1.1447459921066805,item_ridge,60.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.1445671903432955,item
143721118688556,im8,sc81,b153,-0.8571957183536832,item_ridge,824.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.8569276770373007,item
24639616613003,im19,sc69,b519,-0.3220434447202973,item_ridge,372.0,-0.3484302192705804,-0.4712393146436414,0.0168972418100549,-0.32211993053791427,item
190907462373673,im6,sc9,b332,-0.7434764928988735,item_ridge,940.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.7432250505555325,item
255099190979607,im20,sc92,b520,-0.361673284623233,item_ridge,896.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.3618374920554876,item
185796937137461,im14,sc51,b91,-0.5003585947177958,item_ridge,799.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.4995812847617092,item
261437383742857,im5,sc78,b302,-0.8728303468660346,item_ridge,922.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.8732900592948307,item
171544397274614,im2,sc6,b425,-1.0400513837392424,item_ridge,799.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-1.0404838183760499,item
239148993084472,im17,sc55,b391,-0.0636913153638529,item_ridge,501.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.06339768444390037,item
260535185339407,im15,sc63,b65,-0.3194391263142198,item_ridge,886.0,-0.3701674932352681,-0.4867729418820625,0.0094473752650418,-0.3194558322090353,item
74307890965866,im20,sc89,b153,-0.6719321285344858,category_fe_positive_fallback,812.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7049611698243912,sub_category
177708628251511,im17,sc55,b505,-1.1328548892673436,item_ridge,760.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-1.1321755079231397,item
92069241350986,im3,sc16,b24,-0.047297876735891,item_ridge,694.0,-0.4340556041136897,-0.8987359235912883,0.0202666082602156,-0.04399184341325568,item
272394396281408,im20,sc92,b395,-1.095506425719417,item_ridge,168.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-1.0955367508640748,item
2692801778218,im3,sc16,b546,-0.3254853482144271,item_ridge,799.0,-0.4340556041136897,-0.8987359235912883,0.0202666082602156,-0.3220741229224355,item
100335077785399,im6,sc34,b332,-0.4982960758629238,item_ridge,211.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.49819968802997017,item
68139231104510,im17,sc67,b551,-0.6938480654521253,item_ridge,348.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.6935510329529422,item
136629676211245,im9,sc43,b224,-1.4497722539458708,item_ridge,118.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-1.4505655571100193,item
245221152865318,im15,sc63,b65,-0.3526436090972719,item_ridge,671.0,-0.3701674932352681,-0.4867729418820625,0.0094473752650418,-0.3526558978402376,item
14824962784938,im7,sc33,b24,-0.5653525617280561,item_ridge,761.0,-0.712375224530957,-1.226191510591962,0.0322433928253026,-0.5670509948704555,item
135548881433591,im6,sc22,b332,-0.6095554518854556,item_ridge,789.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.6093796298221481,item
122889785603104,im20,sc92,b551,-0.9252856026569488,item_ridge,657.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.9254023867246811,item
190298623725928,im20,sc57,b520,-0.4894063875899596,item_ridge,913.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.4895061965524395,item
248484272570950,im6,sc9,b153,-0.6567709466454886,item_ridge,579.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.6566098182866931,item
242775108143777,im20,sc72,b348,-0.7181559131422176,item_ridge,244.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7181894002390292,item
145092394774507,im6,sc34,b332,-0.2785511424992594,item_ridge,215.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.27848551674065297,item
195894737682644,im17,sc67,b301,-0.8240247467415469,item_ridge,99.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.8238693227594156,item
250099917074037,im20,sc57,b457,-0.3262196785800165,item_ridge,933.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.3263299682897679,item
93361062414786,im7,sc33,b551,-1.9408015561709664,item_ridge,242.0,-0.712375224530957,-1.226191510591962,0.0322433928253026,-1.9412552747172798,item
8403177563876,im20,sc72,b556,-0.6719321285344858,category_fe_positive_fallback,807.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.6233376155185413,sub_category
105669045906523,im20,sc57,b546,-0.1009246246706548,item_ridge,90.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.10095526070114147,item
74791779574524,im2,sc6,b480,-0.6183267308945185,item_ridge,228.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.6185178971625337,item
129068428783864,im14,sc51,b122,-1.250427041997295,item_ridge,283.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.2500851348085327,item
268083622152236,im14,sc51,b68,-0.5192131239896647,item_ridge,162.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.519085505937174,item
98295016796129,im17,sc55,b153,-0.6206731611778012,item_ridge,799.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.6200812933626826,item
225890208073301,im12,sc84,b414,-0.7159602082500641,category_fe_positive_fallback,390.0,-0.7159602082500641,-1.7759215692028727,0.0614701148056001,-0.6662366881276519,sub_category
44549732324463,im12,sc84,b414,-0.7159602082500641,category_fe_positive_fallback,518.0,-0.7159602082500641,-1.7759215692028727,0.0614701148056001,-0.6662366881276519,sub_category
271991000775243,im14,sc51,b369,-0.0890938517397201,item_ridge,355.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.08894439530391404,item
31887932412934,im20,sc92,b302,-0.6719321285344858,category_fe_positive_fallback,936.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.504697012925296,sub_category
198754831073628,im20,sc89,b520,-0.7835747195564874,item_ridge,717.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7837529957334253,item
226043324470337,im5,sc26,b520,-0.3504931182363512,item_ridge,292.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.35066099786759086,item
116206602098255,im6,sc34,b301,-0.5256352451038495,item_ridge,753.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.5254622938858556,item
155809351028928,im6,sc9,b520,-0.2109498521219946,item_ridge,962.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.2107948815348735,item
112618974590311,im6,sc34,b332,-0.7540643423936192,category_fe_positive_fallback,860.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.0002026257281673,sub_category
67198057284672,im20,sc72,b486,-0.6719321285344858,category_fe_positive_fallback,336.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.6233376155185413,sub_category
254452344890500,im8,sc81,b153,-0.6256582594151868,item_ridge,664.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.6254354066204426,item
121878870513465,im1,sc14,b424,-2.3658222774494786,item_ridge,127.0,-0.4590443828435093,-0.8944099676397969,0.062460179797843,-2.2718493300769493,item
112435888111447,im14,sc51,b122,-0.1947806610771648,item_ridge,517.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.19442646979778877,item
219546115414796,im14,sc51,b283,-0.3946528150836969,item_ridge,540.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.3944323839021201,item
127101815778873,im14,sc51,b353,-0.3469579859578023,item_ridge,250.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.34685084138966726,item
24186154879473,im20,sc57,b24,-0.3302846202342271,item_ridge,200.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.3303034855793161,item
87292325353972,im14,sc51,b283,-0.2865746097795488,item_ridge,396.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.28644630927757864,item
44363282697362,im20,sc89,b520,-0.6719321285344858,category_fe_positive_fallback,437.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7049611698243912,sub_category
32525160440118,im6,sc22,b153,-0.6128893409882096,item_ridge,945.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.6127162554550689,item
210069178260288,im16,sc75,b551,-0.8998852347330552,item_ridge,803.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.9001597172395521,item
58657527146165,im14,sc51,b283,-0.4434090317219767,item_ridge,652.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.4432008846310137,item
158863447221099,im14,sc51,b68,-0.1539243125964892,item_ridge,177.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.15379737699347587,item
114870748347904,im6,sc34,b153,-0.4344111259242509,item_ridge,356.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.434335246140862,item
64241488184524,im6,sc34,b24,-0.2708135065909347,item_ridge,126.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.270778984707501,item
96309368996617,im14,sc51,b283,-0.4547142583452114,category_fe_positive_fallback,875.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.6979409003363024,sub_category
10212811239854,im6,sc34,b332,-0.4493116644916535,item_ridge,740.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.4491831473810493,item
157511128456123,im9,sc43,b460,-0.1848084821478976,item_ridge,734.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.18658383991869992,item
90057580089231,im2,sc6,b371,-0.7393400558468726,category_fe_low_n,,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.6985609852903643,sub_category
137670141548109,im8,sc37,b551,-0.5965086197677822,item_ridge,939.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.5963172575934852,item
130955008505274,im14,sc51,b369,-0.7321936651291313,item_ridge,338.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.7320510331881142,item
642947446522,im9,sc44,b548,-0.2789737907295862,item_ridge,788.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.2810705901636354,item
65684840589930,im16,sc31,b332,-0.9280481493612608,item_ridge,837.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.9283303561686599,item
52988329541978,im14,sc51,b283,-0.5127256649266759,item_ridge,368.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.512593269727833,item
131576277853809,im5,sc25,b153,-0.6229932281579625,item_ridge,817.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.6235117279849638,item
127312939507118,im8,sc81,b164,-0.4767175561133118,item_ridge,201.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.47663258624356447,item
100321728296922,im5,sc26,b541,-0.6379028409842471,item_ridge,747.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-0.6382721761729738,item
211590771013236,im4,sc27,b565,-0.684314892274679,item_ridge,668.0,-0.6597748090798966,-0.6259883664315813,0.0291194429147193,-0.6841544667791394,item
39155425859914,im6,sc34,b332,-0.7540643423936192,category_fe_positive_fallback,844.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.0002026257281673,sub_category
86280948371024,im11,sc46,b565,-0.6603216365660742,item_ridge,421.0,-0.3954087848279526,-0.4174127415726866,0.0176249681656319,-0.6597016348570213,item
36595292286795,im14,sc51,b283,-0.3733893954424802,item_ridge,833.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.3731348417869755,item
182417549537517,im2,sc6,b551,-0.2915719598966346,item_ridge,779.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.29176944973076696,item
121787959012280,im6,sc34,b332,-0.461049167614136,item_ridge,711.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.45974895727174514,item
278585908281763,im6,sc34,b332,-3.372496543477641,item_ridge,931.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-3.3717117687809726,item
31251903269047,im15,sc63,b65,-0.3696813740431233,item_ridge,824.0,-0.3701674932352681,-0.4867729418820625,0.0094473752650418,-0.3697275559320108,item
4961607342274,im6,sc34,b332,-0.9853241197471714,item_ridge,819.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.9846265042611505,item
141435091031650,im5,sc26,b551,-1.084675492121626,item_ridge,932.0,-0.5329307810791537,-1.0012805344071898,0.0196419014737194,-1.086474670413498,item
8779253678836,im17,sc67,b153,-1.0750227554660408,item_ridge,767.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-1.0734512463133872,item
113586006834701,im20,sc72,b395,-0.8429071650544836,item_ridge,672.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.8431137497048746,item
171290798608593,im8,sc81,b153,-1.7578290381246655,item_ridge,889.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-1.7570303213490506,item
261379759229666,im2,sc6,b371,-0.938724427903862,item_ridge,640.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.9396578835484428,item
233757668580924,im6,sc34,b332,-0.718442241249092,item_ridge,835.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.7179179187818937,item
162106022825496,im9,sc58,b224,-0.910272536449726,item_ridge,250.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.9135027733788212,item
213890514179890,im16,sc30,b332,-0.2202230463951907,item_ridge,694.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.221230282163919,item
273254869476,im9,sc58,b316,-1.3244070139885449,item_ridge,701.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-1.3275661364721214,item
48595052312988,im8,sc81,b332,-0.933612215912547,item_ridge,835.0,-0.5240268331974867,-0.98244493005407,0.0158566637101308,-0.9331645791896541,item
207958797786121,im17,sc67,b153,-0.8115895655848677,item_ridge,358.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.8109356335711632,item
175631811483722,im16,sc30,b153,-1.075470848164065,item_ridge,780.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-1.0758977682788844,item
147679592560369,im9,sc41,b224,-0.7388329266408824,item_ridge,695.0,-0.6990257650229246,-0.3020684723539735,0.0133293137954538,-0.7457437558870994,item
160045354495644,im14,sc51,b344,-1.2625585189886457,item_ridge,462.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-1.2620419047333735,item
249610696800721,im15,sc63,b65,-0.6726970267837555,item_ridge,582.0,-0.3701674932352681,-0.4867729418820625,0.0094473752650418,-0.6727119771438622,item
14083923976935,im2,sc6,b371,-0.8919889238642714,item_ridge,676.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.8925813933666688,item
140489210318294,im6,sc34,b551,-1.0957622244355574,item_ridge,274.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.0956056796572167,item
182046393780247,im6,sc9,b332,-0.6500309882502301,item_ridge,798.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.6495178406107547,item
59284532457853,im14,sc99,b353,-2.158949007018069,item_ridge,351.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-2.1585899588739887,item
103882222464025,im6,sc34,b332,-0.8444064551961222,item_ridge,204.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.8443244229978637,item
7964550379609,im6,sc34,b332,-0.6128624051158227,item_ridge,994.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.6124262672617509,item
114004594017798,im6,sc9,b153,-1.1123037105342408,item_ridge,824.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-1.1119489544661525,item
151463912930970,im16,sc83,b520,-0.7140512610125281,item_ridge,834.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.7146170885561784,item
89823611356418,im17,sc55,b401,-0.9147657110741956,item_ridge,669.0,-0.5825053462263596,-0.9597630819115917,0.0120962057980395,-0.9140667543353284,item
263392468867237,im6,sc22,b332,-0.4163551240595786,item_ridge,840.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.4159836400892387,item
100700589048911,im2,sc6,b371,-0.6210012442911808,item_ridge,224.0,-0.7393400558468726,-1.0300616525541268,0.0204705834618003,-0.6211583605877936,item
46946689727403,im4,sc1,b496,-0.6021427366321112,item_ridge,790.0,-0.6597748090798966,-0.6259883664315813,0.0291194429147193,-0.6018291556091282,item
272261608552382,im16,sc83,b324,-0.4943766087031961,item_ridge,725.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.49477355090157366,item
145419359983749,im16,sc30,b332,-0.3507463363518074,item_ridge,506.0,-0.7311111818334803,-1.1262045944613654,0.02034177093961,-0.35100877209338366,item
259225594075877,im6,sc34,b332,-0.3449928359581264,item_ridge,246.0,-0.7540643423936192,-1.1052321719674671,0.0117226556316826,-0.3448902957103043,item
210522476490349,im14,sc51,b135,-0.2472417617350017,item_ridge,906.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.24653133182781412,item
100933312427938,im14,sc51,b283,-0.420168173105625,item_ridge,992.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.41948708852601585,item
240490083680411,im14,sc51,b283,-0.5580860053275853,item_ridge,942.0,-0.4547142583452114,-0.5090817434280027,0.0066479608065638,-0.5575427755426468,item
243711583123936,im20,sc89,b218,-0.6719321285344858,category_fe_positive_fallback,914.0,-0.6719321285344858,-1.1053539421228344,0.0112772387829762,-0.7049611698243912,sub_category
