item_key,elasticity,n_obs,se,elasticity_clipped
68721651252160,-2.1846957067119233,133,0.0653429038617137,-2.1846957067119233
68840047325230,-2.3982602538245854,413,0.0262838272188546,-2.3982602538245854
68862443314051,-1.3057382614585082,835,0.0262838272188546,-1.3057382614585082
68894025073638,-1.5543804596170556,357,0.0262838272188546,-1.5543804596170556
68993858578946,-2.174385901524413,393,0.0600373091429332,-2.174385901524413
69020140231167,-3.2213950285470916,826,0.1419958164752356,-3.2213950285470916
69044176735228,-1.603018318463463,1009,0.0672170763845647,-1.603018318463463
69118228593780,-1.302328316987797,424,0.0600373091429332,-1.302328316987797
69176282043018,-4.213797405217447,599,0.1010329955898673,-4.213797405217447
69348195402969,-2.8991447196308546,902,0.0653429038617137,-2.8991447196308546
69450844745155,-1.5704758825805558,252,0.0262838272188546,-1.5704758825805558
69487097278008,-1.665518515144719,317,0.0262838272188546,-1.665518515144719
69541946784774,-1.9415611905406442,989,0.0653429038617137,-1.9415611905406442
69551473248154,-2.2249393761517395,300,0.0589460608531652,-2.2249393761517395
69606673556880,-4.027955174958683,505,0.2412374540535765,-4.027955174958683
69672932586954,-1.9775670911931145,601,0.0262838272188546,-1.9775670911931145
69752173648326,-1.2786363436954995,334,0.0262838272188546,-1.2786363436954995
69855384315502,-1.3215247726414039,62,0.0262838272188546,-1.3215247726414039
69884542024343,-2.709286193298766,688,0.1781219332485197,-2.709286193298766
69931834506887,-2.367382056759513,763,0.0653429038617137,-2.367382056759513
70056929876266,-2.5021796980175464,939,0.0600373091429332,-2.5021796980175464
70121275023858,-3.5605756579642436,764,0.0489823470743429,-3.5605756579642436
70198104319828,-1.2454823967601119,380,0.0765432789165805,-1.2454823967601119
70275679345672,-1.4739268452956498,619,0.0672170763845647,-1.4739268452956498
70293862356744,-1.799151167879284,665,0.0489823470743429,-1.799151167879284
70495565794174,-2.23818303250463,549,0.0653429038617137,-2.23818303250463
70540604025119,-3.802510841768912,695,0.0826456231190062,-3.802510841768912
70624817732049,-0.7295522911131362,671,0.0687563201086147,-0.7295522911131362
70738468299744,-2.5336311964172604,324,0.0589460608531652,-2.5336311964172604
70744329537147,-1.7860732616583954,440,0.0262838272188546,-1.7860732616583954
70775308640469,-1.8133815179231887,260,0.0653429038617137,-1.8133815179231887
70864460352855,-3.0270150047785034,835,0.1419958164752356,-3.0270150047785034
70986883527835,-1.3110871284457608,431,0.1062563664002187,-1.3110871284457608
71117618882083,-3.0697952994480566,798,0.1010329955898673,-3.0697952994480566
71259049007190,-3.054318722060228,909,0.0489823470743429,-3.054318722060228
71383178344508,-2.728591106155414,806,0.0600373091429332,-2.728591106155414
71394436989244,-2.1599146082426435,801,0.0489823470743429,-2.1599146082426435
71449952896676,-3.6609546125755426,778,0.0826456231190062,-3.6609546125755426
71473086851371,-2.8288799488923297,901,0.0489823470743429,-2.8288799488923297
71488185050378,-3.2549727614358233,968,0.0653429038617137,-3.2549727614358233
71492571660026,-2.387846591076491,192,0.0600373091429332,-2.387846591076491
71616981912448,-2.18069561658832,169,0.0653429038617137,-2.18069561658832
71639128058520,-2.788390316613194,645,0.0489823470743429,-2.788390316613194
71940907335782,-2.1282234201312824,936,0.0489823470743429,-2.1282234201312824
72133658163406,-1.6718675371428229,220,0.0262838272188546,-1.6718675371428229
72171059527105,-2.449285549861682,832,0.0600373091429332,-2.449285549861682
72317381267478,-2.4487081551146392,743,0.0826456231190062,-2.4487081551146392
72336261947888,-1.719341432399041,874,0.0262838272188546,-1.719341432399041
72384683958615,-1.5498168507530992,875,0.0262838272188546,-1.5498168507530992
72393310507176,-0.6509129834547054,150,0.0262838272188546,-0.6509129834547054
72436020820021,-1.9154749070594512,132,0.0262838272188546,-1.9154749070594512
72454974121228,-3.64772664294277,340,0.0653429038617137,-3.64772664294277
72506311069101,-2.8155049985885654,278,0.0653429038617137,-2.8155049985885654
72531265585541,-2.677114349896219,249,0.1062563664002187,-2.677114349896219
72729373682437,-2.0218884156130192,165,0.0765432789165805,-2.0218884156130192
72794310517952,-1.5308024376272922,684,0.0672170763845647,-1.5308024376272922
72994134262312,-3.5669949025590295,447,0.1419958164752356,-3.5669949025590295
73340617427227,-2.5670710060589146,281,0.1781219332485197,-2.5670710060589146
73346149704601,-2.3150913860201814,896,0.0653429038617137,-2.3150913860201814
73389095824965,-4.140916322874597,501,0.2412374540535765,-4.140916322874597
73556625452359,-2.395399806168729,802,0.0826456231190062,-2.395399806168729
73579963076183,-2.342269006129641,417,0.0600373091429332,-2.342269006129641
73591042629309,-3.244183486765669,991,0.0653429038617137,-3.244183486765669
73662191637457,-2.427247738859617,982,0.0653429038617137,-2.427247738859617
73833989798234,-1.0127290454470677,155,0.0262838272188546,-1.0127290454470677
73877508086397,-3.735297532344366,615,0.1010329955898673,-3.735297532344366
73970184888758,-2.1481449429067165,366,0.0600373091429332,-2.1481449429067165
74090974976292,-3.1299008322481985,962,0.1419958164752356,-3.1299008322481985
74093444053626,-1.4776196788214864,165,0.0765432789165805,-1.4776196788214864
74230017226216,-1.741120831277541,259,0.0262838272188546,-1.741120831277541
74262144851365,-1.0986391880851745,468,0.0489823470743429,-1.0986391880851745
74293528028291,-3.4011119485496746,836,0.1419958164752356,-3.4011119485496746
74307890965866,-1.9163338836635182,812,0.0600373091429332,-1.9163338836635182
74462021394914,-2.068535185369757,824,0.043389653520373,-2.068535185369757
74490891612373,-1.2930302696489986,160,0.0262838272188546,-1.2930302696489986
74674819571011,-2.2247832089692956,639,0.043389653520373,-2.2247832089692956
74762970089425,-1.4394358839954235,315,0.0262838272188546,-1.4394358839954235
74791779574524,-1.907760899893947,228,0.0765432789165805,-1.907760899893947
75130432947061,-2.708872852307363,933,0.0600373091429332,-2.708872852307363
75230675080537,-2.0065981444803898,526,0.0826456231190062,-2.0065981444803898
75274040893114,-1.1532280739529197,266,0.0262838272188546,-1.1532280739529197
75368200341386,-2.336988896020279,803,0.0765432789165805,-2.336988896020279
75451714656360,-3.4771592892326773,540,0.0489823470743429,-3.4771592892326773
75474282171847,-1.8812343547218644,861,0.0653429038617137,-1.8812343547218644
75531136691970,-2.852891978162068,656,0.0653429038617137,-2.852891978162068
75670733679828,-1.4105153333224414,342,0.0262838272188546,-1.4105153333224414
75847922263723,-1.8845417250516434,822,0.0826456231190062,-1.8845417250516434
75983897562172,-3.128518849193455,456,0.0600373091429332,-3.128518849193455
76046447602898,-1.5245502031014548,978,0.0262838272188546,-1.5245502031014548
76099117186198,-2.046510506383885,160,0.0262838272188546,-2.046510506383885
76242631360708,-2.532899746070134,295,0.0653429038617137,-2.532899746070134
76246641018198,-2.4788510273167375,859,0.0653429038617137,-2.4788510273167375
76251561769083,-2.555220796443436,522,0.0589460608531652,-2.555220796443436
76259323823003,-3.0369859206631378,394,0.0600373091429332,-3.0369859206631378
76416007806028,-3.440163031650017,777,0.1419958164752356,-3.440163031650017
76830606155097,-2.091266456112039,968,0.0600373091429332,-2.091266456112039
76926321591939,-2.12334451967742,886,0.0600373091429332,-2.12334451967742
77046398695997,-1.6927514650647393,137,0.0765432789165805,-1.6927514650647393
77414523683868,-1.7337907863084765,340,0.0262838272188546,-1.7337907863084765
77424188398058,-3.327468887288913,807,0.1419958164752356,-3.327468887288913
77441030447438,-1.1184932068151898,989,0.0262838272188546,-1.1184932068151898
77529115828212,-2.101100974909734,156,0.0262838272188546,-2.101100974909734
77832014614514,-2.3808015076683793,416,0.1062563664002187,-2.3808015076683793
77938182410849,-1.5204822668172453,543,0.0262838272188546,-1.5204822668172453
78049232604093,-1.8523017537576314,829,0.0653429038617137,-1.8523017537576314
78191777393020,-1.924621751741365,929,0.0589460608531652,-1.924621751741365
78247410979667,-3.0642963778956935,338,0.0600373091429332,-3.0642963778956935
78433456398897,-2.818632403331514,716,0.1419958164752356,-2.818632403331514
78596267942434,-3.145614310472609,393,0.1419958164752356,-3.145614310472609
78600605929477,-2.8920914099461275,350,0.1781219332485197,-2.8920914099461275
78876662581754,-2.7380866691244745,176,0.0262838272188546,-2.7380866691244745
79143072351141,-2.033154516746552,415,0.0653429038617137,-2.033154516746552
79186781194493,-1.731414387539166,252,0.0262838272188546,-1.731414387539166
79318768156379,-1.9329251809494532,943,0.0589460608531652,-1.9329251809494532
79611493384041,-2.027884619678506,978,0.0262838272188546,-2.027884619678506
79739355800798,-1.2610235254192435,25,0.0262838272188546,-1.2610235254192435
79747927473613,-2.5100557361749334,329,0.0653429038617137,-2.5100557361749334
79748064182968,-2.9108122254389834,244,0.1010329955898673,-2.9108122254389834
79899000940625,-2.5749379193032222,470,0.0600373091429332,-2.5749379193032222
79935966435733,-3.8675873873284035,996,0.0653429038617137,-3.8675873873284035
79971319141371,-1.450998506961649,110,0.0262838272188546,-1.450998506961649
80026176673917,-2.307320899289721,426,0.1062563664002187,-2.307320899289721
80544347167810,-2.8995085829144527,657,0.0489823470743429,-2.8995085829144527
80556418166017,-3.5723746285938143,422,0.1419958164752356,-3.5723746285938143
80583469295800,-1.848631844183174,963,0.0600373091429332,-1.848631844183174
80683970075711,-2.17719715324234,643,0.0600373091429332,-2.17719715324234
80897223187467,-2.4732055431490516,350,0.1062563664002187,-2.4732055431490516
80916840867803,-2.9381417096405014,674,0.1419958164752356,-2.9381417096405014
81054484480398,-3.1874973424770396,494,0.1010329955898673,-3.1874973424770396
81173200805986,-1.845496796852542,632,0.0765432789165805,-1.845496796852542
81230409205904,-2.2069685693161145,745,0.1781219332485197,-2.2069685693161145
81258746185207,-1.7762668867856615,399,0.0765432789165805,-1.7762668867856615
81261836926950,-2.6708039440666047,673,0.1781219332485197,-2.6708039440666047
81282191504302,-2.174175677428923,873,0.0489823470743429,-2.174175677428923
81404086970392,-2.207234966767168,1006,0.0653429038617137,-2.207234966767168
81623003875689,-1.6164940834377732,910,0.0262838272188546,-1.6164940834377732
81708851723990,-2.0199006453123136,612,0.0826456231190062,-2.0199006453123136
81911532385768,-3.5095890422744436,935,0.1010329955898673,-3.5095890422744436
81948744962960,-1.6622544423643473,880,0.0765432789165805,-1.6622544423643473
81968746297433,-1.2579571736798063,424,0.0687563201086147,-1.2579571736798063
82068978211116,-2.1205189814657173,783,0.0600373091429332,-2.1205189814657173
82090712322259,-2.9669137166019675,779,0.1419958164752356,-2.9669137166019675
82137393023375,-2.678277960264644,941,0.1781219332485197,-2.678277960264644
82219759002345,-2.0407038660696255,874,0.0653429038617137,-2.0407038660696255
82327153923829,-2.342550433125334,903,0.0600373091429332,-2.342550433125334
82501599420782,-3.083143615957904,963,0.0600373091429332,-3.083143615957904
82702311673446,-2.4403340414676733,379,0.0262838272188546,-2.4403340414676733
82718533711970,-3.04385412130834,925,0.0600373091429332,-3.04385412130834
82739463347853,-2.3560299357179537,319,0.0653429038617137,-2.3560299357179537
82812074749458,-1.7726271058438923,1062,0.0262838272188546,-1.7726271058438923
82894169698233,-2.270403354613535,720,0.043389653520373,-2.270403354613535
83169146490136,-2.6286525080389915,156,0.0262838272188546,-2.6286525080389915
83209366763861,-1.9596674790856223,182,0.0262838272188546,-1.9596674790856223
83359054340279,-3.486688509129764,496,0.0489823470743429,-3.486688509129764
83424203388773,-3.3743276341060624,276,0.1062563664002187,-3.3743276341060624
83466702200453,-2.2950259513523825,802,0.0489823470743429,-2.2950259513523825
83518560254144,-2.8528624061082866,530,0.1419958164752356,-2.8528624061082866
83553484797853,-0.5574269516594164,908,0.0687563201086147,-0.5574269516594164
83728724602855,-3.013261204695514,832,0.1419958164752356,-3.013261204695514
83991728815376,-1.6810532247036827,363,0.0653429038617137,-1.6810532247036827
84386843204830,-3.744245396771811,651,0.0653429038617137,-3.744245396771811
84459324266368,-2.761686741331478,500,0.0826456231190062,-2.761686741331478
84473842647330,-2.121223966335701,705,0.0600373091429332,-2.121223966335701
84510535024257,-1.8747798098691568,205,0.0262838272188546,-1.8747798098691568
84547806104902,-1.4164621809836442,1008,0.0262838272188546,-1.4164621809836442
84560365002131,-1.2676997651104864,468,0.043389653520373,-1.2676997651104864
84599651114557,-2.222119566172914,491,0.1781219332485197,-2.222119566172914
84752201688373,-2.7721961725797573,281,0.0589460608531652,-2.7721961725797573
84882162529545,-2.514408837164736,993,0.0653429038617137,-2.514408837164736
84890945821922,-3.3286825538142577,786,0.0600373091429332,-3.3286825538142577
84901225785357,-2.0300177665407086,930,0.043389653520373,-2.0300177665407086
84940183729311,-4.039194625844939,532,0.1010329955898673,-4.039194625844939
85044611492193,-2.350834885969552,754,0.0600373091429332,-2.350834885969552
85072271713330,-2.1545667234510217,584,0.0600373091429332,-2.1545667234510217
85080458905101,-0.5180911310766971,746,0.0687563201086147,-0.5180911310766971
85088531917620,-0.18781552425088077,830,0.0452023071381502,-0.18781552425088077
85162714817286,-4.188814529791192,494,0.2412374540535765,-4.188814529791192
85165392221618,-2.48548578609912,240,0.0262838272188546,-2.48548578609912
85169587768654,-2.156325221621012,866,0.0589460608531652,-2.156325221621012
85283376495454,-1.7966981949664957,231,0.0262838272188546,-1.7966981949664957
85515579781024,-1.3452125049586294,270,0.0262838272188546,-1.3452125049586294
85522058722469,-1.0138547186568636,802,0.0489823470743429,-1.0138547186568636
85593091490251,-2.1033301876082544,270,0.0262838272188546,-2.1033301876082544
85695867419009,-1.8646138625944073,799,0.1781219332485197,-1.8646138625944073
85706326611759,-2.505114967183496,993,0.0653429038617137,-2.505114967183496
85708036858082,-2.831184367035487,437,0.1781219332485197,-2.831184367035487
85744651051408,-1.9094441318146131,59,0.0653429038617137,-1.9094441318146131
85966687449844,-2.3184878801313213,237,0.0653429038617137,-2.3184878801313213
86091171839110,-0.8871494956217745,162,0.0452023071381502,-0.8871494956217745
86280948371024,-1.546084949100006,421,0.0452023071381502,-1.546084949100006
86400813931110,-2.245702635828052,296,0.0600373091429332,-2.245702635828052
86600654978059,-2.623423225129696,826,0.1419958164752356,-2.623423225129696
86975271317503,-1.9475944690578126,244,0.0653429038617137,-1.9475944690578126
87000202965261,-2.995200815110108,775,0.1419958164752356,-2.995200815110108
87036057140991,-2.214546109269561,423,0.0600373091429332,-2.214546109269561
87099689906646,-2.236566990333128,280,0.0826456231190062,-2.236566990333128
87209272836396,-2.0564604779973674,346,0.0672170763845647,-2.0564604779973674
87254336263050,-2.510086980136207,396,0.0826456231190062,-2.510086980136207
87270855197935,-3.103794824004448,808,0.0600373091429332,-3.103794824004448
87292325353972,-1.5234765930966345,396,0.0262838272188546,-1.5234765930966345
87353603854685,-0.9346494187851788,391,0.0826456231190062,-0.9346494187851788
87570392715049,-2.0681615848576347,325,0.0262838272188546,-2.0681615848576347
87637359303839,-3.369930149236311,311,0.1419958164752356,-3.369930149236311
87646998994284,-2.278960381979767,751,0.0600373091429332,-2.278960381979767
87698455416731,-4.741179028617065,796,0.1419958164752356,-4.741179028617065
87754582392444,-2.7557574179960818,999,0.0653429038617137,-2.7557574179960818
87775537183461,-3.50646207995387,579,0.0489823470743429,-3.50646207995387
87796177263399,-2.873373124187772,361,0.1781219332485197,-2.873373124187772
87985107028440,-2.3841986214956954,245,0.0765432789165805,-2.3841986214956954
88099626246875,-2.502617679258501,377,0.0489823470743429,-2.502617679258501
88108775564255,-2.725231327274827,262,0.0589460608531652,-2.725231327274827
88110511814492,-1.9216544523124237,77,0.0262838272188546,-1.9216544523124237
88146979395293,-1.8973434251373478,387,0.0262838272188546,-1.8973434251373478
88156396939327,-2.2240616116336813,1033,0.0489823470743429,-2.2240616116336813
88312664236724,-2.804560853897251,168,0.0600373091429332,-2.804560853897251
88371779780049,-2.476110101638498,300,0.0653429038617137,-2.476110101638498
88376531051105,-2.7909725057885026,803,0.0589460608531652,-2.7909725057885026
88435353288051,-1.6162346501106621,276,0.0262838272188546,-1.6162346501106621
88774802059863,-2.178383768484413,809,0.0672170763845647,-2.178383768484413
88972676751840,-2.127045288143328,334,0.0589460608531652,-2.127045288143328
89043435225095,-1.2713622498739545,327,0.0262838272188546,-1.2713622498739545
89056401284942,-1.6575869558209197,524,0.0826456231190062,-1.6575869558209197
89068536348604,-3.124782160129795,506,0.1419958164752356,-3.124782160129795
89073329847717,-2.0996506679860962,354,0.0653429038617137,-2.0996506679860962
89081474512986,-1.8305738410021566,332,0.0653429038617137,-1.8305738410021566
89118162559272,-2.2318698679473017,186,0.0262838272188546,-2.2318698679473017
89211912696946,-2.2426104625194787,547,0.0262838272188546,-2.2426104625194787
89252417507470,-0.9528967001698976,200,0.0262838272188546,-0.9528967001698976
89431323371907,-2.317271979849706,828,0.0653429038617137,-2.317271979849706
89582543222124,-2.036006190415776,791,0.0600373091429332,-2.036006190415776
89820723102017,-2.274949429440957,574,0.043389653520373,-2.274949429440957
89823611356418,-2.727860138533763,669,0.0489823470743429,-2.727860138533763
90048139260908,-2.822179627344303,499,0.0589460608531652,-2.822179627344303
90256954270469,-2.2161984382256934,806,0.0826456231190062,-2.2161984382256934
90272218980542,-2.3877596269904693,191,0.0826456231190062,-2.3877596269904693
90442034354421,-1.70977607026817,557,0.0600373091429332,-1.70977607026817
90845012230305,-2.448887467686968,365,0.0262838272188546,-2.448887467686968
90890827946134,-1.755669198381447,182,0.0262838272188546,-1.755669198381447
91020015850556,-1.6899799538332188,595,0.0262838272188546,-1.6899799538332188
91051175391806,-1.7184288363742728,338,0.0262838272188546,-1.7184288363742728
91174151505474,-2.885661547406207,1004,0.0653429038617137,-2.885661547406207
91294708145317,-0.6069895583166894,843,0.0687563201086147,-0.6069895583166894
91299721681760,-2.4026698588829993,316,0.0600373091429332,-2.4026698588829993
91360256477750,-2.3075424874428703,841,0.0653429038617137,-2.3075424874428703
91370847446393,-4.386052043015966,351,0.0262838272188546,-4.386052043015966
91581053104955,-2.297756284007111,201,0.0653429038617137,-2.297756284007111
91750688281545,-0.47730716579119603,642,0.0687563201086147,-0.47730716579119603
91810059617138,-2.3743967211474706,598,0.0653429038617137,-2.3743967211474706
91934562403356,-2.6072530695264433,430,0.0765432789165805,-2.6072530695264433
92069241350986,-2.676056254179352,694,0.1010329955898673,-2.676056254179352
92177699394480,-3.117527769189275,831,0.1419958164752356,-3.117527769189275
92187568872275,-3.484892345846436,807,0.1781219332485197,-3.484892345846436
92210237353486,-2.5681215373660766,267,0.0826456231190062,-2.5681215373660766
92314099786343,-1.634516490620267,982,0.0262838272188546,-1.634516490620267
92362458236482,-2.36090170508331,755,0.0600373091429332,-2.36090170508331
92400554356182,-2.426572573430205,119,0.0826456231190062,-2.426572573430205
92410086183971,-3.0102090427106467,557,0.0489823470743429,-3.0102090427106467
92939468416662,-2.684142274299771,784,0.0589460608531652,-2.684142274299771
92960557687824,-2.5152163002639396,518,0.1010329955898673,-2.5152163002639396
93112569826627,-3.361930745698682,661,0.1010329955898673,-3.361930745698682
93361062414786,-4.085031704070852,242,0.1781219332485197,-4.085031704070852
93410440190322,-1.7511951767861071,800,0.0489823470743429,-1.7511951767861071
93480855150846,-1.9282883959676842,469,0.0262838272188546,-1.9282883959676842
93554363593336,-1.448399510472751,122,0.0262838272188546,-1.448399510472751
93572075045051,-1.767673073002359,380,0.0262838272188546,-1.767673073002359
93577339085789,-2.178436348321578,406,0.0826456231190062,-2.178436348321578
93607199908949,-1.912550248826431,270,0.0765432789165805,-1.912550248826431
93741921172549,-2.121356600967658,360,0.0262838272188546,-2.121356600967658
93830965110654,-1.1949271732971016,501,0.0489823470743429,-1.1949271732971016
93842940931286,-1.6853113217267697,772,0.0653429038617137,-1.6853113217267697
93997008677540,-3.213275027812657,998,0.0653429038617137,-3.213275027812657
94010605595852,-2.563348546329851,518,0.0826456231190062,-2.563348546329851
94109723872378,-1.9080000868781548,188,0.0262838272188546,-1.9080000868781548
94294509514732,-1.4739171477924986,1064,0.0672170763845647,-1.4739171477924986
94343378859485,-2.551972878771014,988,0.0653429038617137,-2.551972878771014
94602911892908,-2.1175349249392994,216,0.0262838272188546,-2.1175349249392994
94621478814073,-1.9258956208343858,335,0.0489823470743429,-1.9258956208343858
94793582244142,-1.9350262293893725,797,0.0600373091429332,-1.9350262293893725
94794758286384,-2.930762385410625,804,0.1419958164752356,-2.930762385410625
94809334238164,-3.7901971105813117,787,0.1419958164752356,-3.7901971105813117
95034233363370,-3.0242469695383383,840,0.1419958164752356,-3.0242469695383383
95097044498689,-1.87003513351801,240,0.0262838272188546,-1.87003513351801
95151998364850,-2.175335070974226,754,0.0826456231190062,-2.175335070974226
95154830964779,-2.352874883048931,810,0.0489823470743429,-2.352874883048931
95162581235824,-3.0314965732362067,804,0.1419958164752356,-3.0314965732362067
95334949964655,-2.2153332244559345,686,0.0589460608531652,-2.2153332244559345
95366027264730,-1.8716255058483893,581,0.0653429038617137,-1.8716255058483893
95587365311525,-2.8179160353326944,1006,0.0653429038617137,-2.8179160353326944
95617978859999,-1.8959960213759819,712,0.0600373091429332,-1.8959960213759819
95723669065208,-1.8863861191917852,776,0.0765432789165805,-1.8863861191917852
96097526991612,-2.2999314636120074,775,0.0589460608531652,-2.2999314636120074
96200885890989,-1.9646315055186534,817,0.1010329955898673,-1.9646315055186534
96309368996617,-0.7671275560342605,875,0.0262838272188546,-0.7671275560342605
96360082205695,-2.262647387369895,788,0.0489823470743429,-2.262647387369895
96366059243422,-3.238414819214821,877,0.1781219332485197,-3.238414819214821
96367442504332,-2.9426987826291393,381,0.0765432789165805,-2.9426987826291393
96443802082787,-1.7143441200181626,928,0.0452023071381502,-1.7143441200181626
96527253454010,-1.83949077051035,821,0.0653429038617137,-1.83949077051035
96629520669002,-3.0308163429913604,589,0.0653429038617137,-3.0308163429913604
96743843166951,-2.529115024528381,232,0.0653429038617137,-2.529115024528381
96768364356294,-2.4678035075612383,161,0.0589460608531652,-2.4678035075612383
96849750554294,-0.604037405166095,640,0.0687563201086147,-0.604037405166095
97047154850474,-2.308635928631955,581,0.0672170763845647,-2.308635928631955
97151487063608,-2.301612100447853,830,0.0600373091429332,-2.301612100447853
97299695205915,-2.7451535212067175,890,0.1419958164752356,-2.7451535212067175
97313971736967,-2.1787369029422683,389,0.0765432789165805,-2.1787369029422683
97434529522957,-3.2817447875560166,836,0.1419958164752356,-3.2817447875560166
97447041664339,-2.300382184350714,934,0.0589460608531652,-2.300382184350714
97571958941270,-2.2675797564676845,918,0.0489823470743429,-2.2675797564676845
97669030207761,-2.397588933716116,698,0.0600373091429332,-2.397588933716116
98082800321313,-2.7409564188849336,682,0.0653429038617137,-2.7409564188849336
98173396268504,-2.9313484960251355,832,0.0600373091429332,-2.9313484960251355
98251097986159,-2.9465602980328556,930,0.0600373091429332,-2.9465602980328556
98295016796129,-2.4337675886373686,799,0.0489823470743429,-2.4337675886373686
98322623449997,-2.9486450998779294,865,0.0653429038617137,-2.9486450998779294
98459753204418,-2.751126210441455,251,0.0653429038617137,-2.751126210441455
98634858795640,-1.3484568939012962,629,0.0653429038617137,-1.3484568939012962
98960665162845,-2.0030149065884286,649,0.0826456231190062,-2.0030149065884286
99173985444052,-2.8750873744408607,346,0.0653429038617137,-2.8750873744408607
99214079897632,-1.8367327968225067,180,0.0262838272188546,-1.8367327968225067
99245076841237,-2.588172657107605,278,0.0765432789165805,-2.588172657107605
99247860005355,-1.8662515554450005,359,0.0765432789165805,-1.8662515554450005
99325402682200,-1.866856897201516,843,0.0653429038617137,-1.866856897201516
99433709637628,-1.9192346961512505,929,0.0489823470743429,-1.9192346961512505
99451003871940,-2.302689277158632,83,0.0765432789165805,-2.302689277158632
99556213514853,-1.5910842870732844,594,0.0262838272188546,-1.5910842870732844
99585779467094,-1.830017703369898,1006,0.0653429038617137,-1.830017703369898
99610488146116,-3.4296223382120408,837,0.1419958164752356,-3.4296223382120408
99634639693704,-4.8571485290536325,792,0.1419958164752356,-4.8571485290536325
99665487616143,-3.2843001031081616,210,0.2412374540535765,-3.2843001031081616
99879268999436,-2.4980910186316194,923,0.1781219332485197,-2.4980910186316194
99909834285523,-2.7236463814466085,232,0.1781219332485197,-2.7236463814466085
99982610367897,-2.171460259791815,431,0.1062563664002187,-2.171460259791815
100016000214397,-2.493967140165344,355,0.0262838272188546,-2.493967140165344
100068556655179,-2.39007116600967,174,0.0600373091429332,-2.39007116600967
100183508781375,-2.5053390800835578,804,0.0589460608531652,-2.5053390800835578
100321728296922,-2.481889095187501,747,0.0826456231190062,-2.481889095187501
100335077785399,-2.2843286283882893,211,0.0653429038617137,-2.2843286283882893
100448132893064,-2.061937647747169,516,0.0600373091429332,-2.061937647747169
100470301555470,-0.33271156567584925,830,0.0452023071381502,-0.33271156567584925
100474918892742,-2.8575362284281334,180,0.1062563664002187,-2.8575362284281334
100546018070703,-3.962311492438772,750,0.1419958164752356,-3.962311492438772
100585877291720,-3.346074431176546,786,0.1419958164752356,-3.346074431176546
100640917612463,-2.2041912158260732,316,0.0653429038617137,-2.2041912158260732
100645067672704,-3.354657193192396,516,0.2412374540535765,-3.354657193192396
100679798534570,-0.6866975042826636,93,0.0687563201086147,-0.6866975042826636
100700589048911,-1.9104354132906092,224,0.0765432789165805,-1.9104354132906092
100752064043005,-2.6482029219819556,158,0.0489823470743429,-2.6482029219819556
100786110151411,-1.7403710356681226,667,0.0653429038617137,-1.7403710356681226
100933312427938,-1.6570701564227106,992,0.0262838272188546,-1.6570701564227106
101029640343332,-2.1236178469068454,390,0.0262838272188546,-2.1236178469068454
101153579975722,-2.723374984505889,677,0.1062563664002187,-2.723374984505889
101410289455612,-2.2109922568651594,345,0.0262838272188546,-2.2109922568651594
101540004679971,-2.461165244141447,849,0.0653429038617137,-2.461165244141447
101594685646838,-2.269578928900229,454,0.0262838272188546,-2.269578928900229
101610859166342,-2.2317234189156463,994,0.0653429038617137,-2.2317234189156463
101789859706221,-2.2666051830643967,230,0.0262838272188546,-2.2666051830643967
102093726952994,-1.1910520926994248,307,0.0765432789165805,-1.1910520926994248
102104125242641,-2.8741333147606003,541,0.0600373091429332,-2.8741333147606003
102238300124357,-1.9291757360332196,242,0.0262838272188546,-1.9291757360332196
102392472073863,-2.438592614149715,668,0.0653429038617137,-2.438592614149715
102396839820635,-1.953818509083943,738,0.0489823470743429,-1.953818509083943
102409272102279,-2.4286194728251522,784,0.0600373091429332,-2.4286194728251522
102471488739350,-1.9132883111931864,959,0.0653429038617137,-1.9132883111931864
102487465356648,-2.1348511251216644,226,0.0600373091429332,-2.1348511251216644
102617015425173,-2.51429844013861,290,0.0653429038617137,-2.51429844013861
102727193111178,-2.7493773983946563,284,0.0589460608531652,-2.7493773983946563
102727950197378,-2.0690655719409357,714,0.1781219332485197,-2.0690655719409357
102805799477781,-2.2480697664981464,488,0.0262838272188546,-2.2480697664981464
102880454353849,-2.7520703892008584,910,0.0826456231190062,-2.7520703892008584
102906254427916,-1.8228614364875404,230,0.0262838272188546,-1.8228614364875404
102910190149634,-2.4360697669162974,347,0.0262838272188546,-2.4360697669162974
102920676336119,-2.380502015335586,325,0.0600373091429332,-2.380502015335586
102966511094370,-1.6076049674051538,767,0.0262838272188546,-1.6076049674051538
102999431535289,-0.8127353517501491,232,0.0687563201086147,-0.8127353517501491
103108233154081,-1.7415179140489792,373,0.0262838272188546,-1.7415179140489792
103374827140597,-2.545442112230809,962,0.0653429038617137,-2.545442112230809
103430505949823,-2.4703515369773674,1006,0.0653429038617137,-2.4703515369773674
103461948683851,-2.179971658157928,411,0.0262838272188546,-2.179971658157928
103577708573449,-1.112950755297681,462,0.0687563201086147,-1.112950755297681
103598027996997,-2.4233057526319373,969,0.0589460608531652,-2.4233057526319373
103599874648533,-2.537900479032407,441,0.0653429038617137,-2.537900479032407
103658142217492,-3.389012662570946,1003,0.0653429038617137,-3.389012662570946
103667549386433,-2.3220561927758983,775,0.0653429038617137,-2.3220561927758983
103720818945523,-1.8277788000450788,122,0.0262838272188546,-1.8277788000450788
103759016930222,-1.200684512771085,267,0.0262838272188546,-1.200684512771085
